,bikeCount,counter,date,direction,hour,mode
731,8,2,03/16/2016,O,6,B
732,28,2,03/16/2016,I,7,B
733,27,2,03/16/2016,O,7,B
734,37,2,03/16/2016,I,8,B
735,31,2,03/16/2016,O,8,B
736,26,2,03/16/2016,I,9,B
737,20,2,03/16/2016,O,9,B
738,21,2,03/16/2016,I,10,B
739,23,2,03/16/2016,O,10,B
740,27,2,03/16/2016,I,11,B
741,22,2,03/16/2016,O,11,B
742,54,2,03/16/2016,I,12,B
743,42,2,03/16/2016,O,12,B
744,44,2,03/16/2016,I,13,B
745,43,2,03/16/2016,O,13,B
746,39,2,03/16/2016,I,14,B
747,37,2,03/16/2016,O,14,B
748,38,2,03/16/2016,I,15,B
749,31,2,03/16/2016,O,15,B
750,49,2,03/16/2016,I,16,B
751,59,2,03/16/2016,O,16,B
752,75,2,03/16/2016,I,17,B
753,72,2,03/16/2016,O,17,B
754,67,2,03/16/2016,I,18,B
755,94,2,03/16/2016,O,18,B
756,15,2,03/16/2016,I,19,B
757,24,2,03/16/2016,O,19,B
758,13,2,03/16/2016,I,20,B
759,10,2,03/16/2016,O,20,B
760,4,2,03/16/2016,I,21,B
761,3,2,03/16/2016,O,21,B
762,0,2,03/16/2016,I,22,B
763,1,2,03/16/2016,O,22,B
764,0,2,03/16/2016,I,23,B
765,0,2,03/16/2016,O,23,B
766,0,2,03/17/2016,I,0,B
767,1,2,03/17/2016,O,0,B
768,0,2,03/17/2016,I,1,B
769,0,2,03/17/2016,O,1,B
770,0,2,03/17/2016,I,2,B
771,0,2,03/17/2016,O,2,B
772,0,2,03/17/2016,I,3,B
773,0,2,03/17/2016,O,3,B
774,0,2,03/17/2016,I,4,B
775,0,2,03/17/2016,O,4,B
776,3,2,03/17/2016,I,5,B
777,1,2,03/17/2016,O,5,B
778,10,2,03/17/2016,I,6,B
779,9,2,03/17/2016,O,6,B
780,24,2,03/17/2016,I,7,B
781,18,2,03/17/2016,O,7,B
782,34,2,03/17/2016,I,8,B
783,14,2,03/17/2016,O,8,B
784,12,2,03/17/2016,I,9,B
785,12,2,03/17/2016,O,9,B
786,7,2,03/17/2016,I,10,B
787,11,2,03/17/2016,O,10,B
788,25,2,03/17/2016,I,11,B
789,18,2,03/17/2016,O,11,B
790,29,2,03/17/2016,I,12,B
791,21,2,03/17/2016,O,12,B
792,13,2,03/17/2016,I,13,B
793,18,2,03/17/2016,O,13,B
794,23,2,03/17/2016,I,14,B
795,20,2,03/17/2016,O,14,B
796,22,2,03/17/2016,I,15,B
797,20,2,03/17/2016,O,15,B
798,32,2,03/17/2016,I,16,B
799,36,2,03/17/2016,O,16,B
800,53,2,03/17/2016,I,17,B
801,55,2,03/17/2016,O,17,B
802,40,2,03/17/2016,I,18,B
803,38,2,03/17/2016,O,18,B
804,23,2,03/17/2016,I,19,B
805,18,2,03/17/2016,O,19,B
806,6,2,03/17/2016,I,20,B
807,3,2,03/17/2016,O,20,B
808,4,2,03/17/2016,I,21,B
809,5,2,03/17/2016,O,21,B
810,1,2,03/17/2016,I,22,B
811,0,2,03/17/2016,O,22,B
812,0,2,03/17/2016,I,23,B
813,0,2,03/17/2016,O,23,B
814,0,2,03/18/2016,I,0,B
815,0,2,03/18/2016,O,0,B
816,0,2,03/18/2016,I,1,B
817,0,2,03/18/2016,O,1,B
818,0,2,03/18/2016,I,2,B
819,0,2,03/18/2016,O,2,B
820,0,2,03/18/2016,I,3,B
821,0,2,03/18/2016,O,3,B
822,0,2,03/18/2016,I,4,B
823,0,2,03/18/2016,O,4,B
824,1,2,03/18/2016,I,5,B
825,1,2,03/18/2016,O,5,B
826,8,2,03/18/2016,I,6,B
827,4,2,03/18/2016,O,6,B
828,26,2,03/18/2016,I,7,B
829,13,2,03/18/2016,O,7,B
830,24,2,03/18/2016,I,8,B
831,23,2,03/18/2016,O,8,B
832,9,2,03/18/2016,I,9,B
833,9,2,03/18/2016,O,9,B
834,21,2,03/18/2016,I,10,B
835,14,2,03/18/2016,O,10,B
836,23,2,03/18/2016,I,11,B
837,20,2,03/18/2016,O,11,B
838,19,2,03/18/2016,I,12,B
839,22,2,03/18/2016,O,12,B
840,17,2,03/18/2016,I,13,B
841,18,2,03/18/2016,O,13,B
842,28,2,03/18/2016,I,14,B
843,25,2,03/18/2016,O,14,B
844,26,2,03/18/2016,I,15,B
845,27,2,03/18/2016,O,15,B
846,34,2,03/18/2016,I,16,B
847,32,2,03/18/2016,O,16,B
848,42,2,03/18/2016,I,17,B
849,38,2,03/18/2016,O,17,B
850,48,2,03/18/2016,I,18,B
851,43,2,03/18/2016,O,18,B
852,13,2,03/18/2016,I,19,B
853,22,2,03/18/2016,O,19,B
854,3,2,03/18/2016,I,20,B
855,8,2,03/18/2016,O,20,B
856,2,2,03/18/2016,I,21,B
857,1,2,03/18/2016,O,21,B
858,0,2,03/18/2016,I,22,B
859,0,2,03/18/2016,O,22,B
860,0,2,03/18/2016,I,23,B
861,0,2,03/18/2016,O,23,B
862,0,2,03/19/2016,I,0,B
863,0,2,03/19/2016,O,0,B
864,0,2,03/19/2016,I,1,B
865,0,2,03/19/2016,O,1,B
866,0,2,03/19/2016,I,2,B
867,0,2,03/19/2016,O,2,B
868,0,2,03/19/2016,I,3,B
869,0,2,03/19/2016,O,3,B
870,0,2,03/19/2016,I,4,B
871,0,2,03/19/2016,O,4,B
872,0,2,03/19/2016,I,5,B
873,0,2,03/19/2016,O,5,B
874,1,2,03/19/2016,I,6,B
875,0,2,03/19/2016,O,6,B
876,3,2,03/19/2016,I,7,B
877,11,2,03/19/2016,O,7,B
878,12,2,03/19/2016,I,8,B
879,15,2,03/19/2016,O,8,B
880,17,2,03/19/2016,I,9,B
881,21,2,03/19/2016,O,9,B
882,18,2,03/19/2016,I,10,B
883,20,2,03/19/2016,O,10,B
884,20,2,03/19/2016,I,11,B
885,15,2,03/19/2016,O,11,B
886,8,2,03/19/2016,I,12,B
887,12,2,03/19/2016,O,12,B
888,2,2,03/19/2016,I,13,B
889,3,2,03/19/2016,O,13,B
890,1,2,03/19/2016,I,14,B
891,1,2,03/19/2016,O,14,B
892,1,2,03/19/2016,I,15,B
893,1,2,03/19/2016,O,15,B
894,3,2,03/19/2016,I,16,B
895,0,2,03/19/2016,O,16,B
896,1,2,03/19/2016,I,17,B
897,0,2,03/19/2016,O,17,B
898,0,2,03/19/2016,I,18,B
899,0,2,03/19/2016,O,18,B
900,0,2,03/19/2016,I,19,B
901,1,2,03/19/2016,O,19,B
902,0,2,03/19/2016,I,20,B
903,0,2,03/19/2016,O,20,B
904,0,2,03/19/2016,I,21,B
905,0,2,03/19/2016,O,21,B
906,0,2,03/19/2016,I,22,B
907,0,2,03/19/2016,O,22,B
908,0,2,03/19/2016,I,23,B
909,0,2,03/19/2016,O,23,B
910,0,2,03/20/2016,I,0,B
911,0,2,03/20/2016,O,0,B
912,0,2,03/20/2016,I,1,B
913,3,2,03/20/2016,O,1,B
914,0,2,03/20/2016,I,2,B
915,0,2,03/20/2016,O,2,B
916,0,2,03/20/2016,I,3,B
917,0,2,03/20/2016,O,3,B
918,0,2,03/20/2016,I,4,B
919,0,2,03/20/2016,O,4,B
920,0,2,03/20/2016,I,5,B
921,0,2,03/20/2016,O,5,B
922,0,2,03/20/2016,I,6,B
923,0,2,03/20/2016,O,6,B
924,1,2,03/20/2016,I,7,B
925,2,2,03/20/2016,O,7,B
926,4,2,03/20/2016,I,8,B
927,6,2,03/20/2016,O,8,B
928,2,2,03/20/2016,I,9,B
929,4,2,03/20/2016,O,9,B
930,17,2,03/20/2016,I,10,B
931,12,2,03/20/2016,O,10,B
932,12,2,03/20/2016,I,11,B
933,9,2,03/20/2016,O,11,B
934,12,2,03/20/2016,I,12,B
935,8,2,03/20/2016,O,12,B
936,15,2,03/20/2016,I,13,B
937,10,2,03/20/2016,O,13,B
938,8,2,03/20/2016,I,14,B
939,7,2,03/20/2016,O,14,B
940,6,2,03/20/2016,I,15,B
941,5,2,03/20/2016,O,15,B
942,5,2,03/20/2016,I,16,B
943,7,2,03/20/2016,O,16,B
944,3,2,03/20/2016,I,17,B
945,3,2,03/20/2016,O,17,B
946,3,2,03/20/2016,I,18,B
947,2,2,03/20/2016,O,18,B
948,0,2,03/20/2016,I,19,B
949,0,2,03/20/2016,O,19,B
950,0,2,03/20/2016,I,20,B
951,0,2,03/20/2016,O,20,B
952,0,2,03/20/2016,I,21,B
953,0,2,03/20/2016,O,21,B
954,0,2,03/20/2016,I,22,B
955,0,2,03/20/2016,O,22,B
956,0,2,03/20/2016,I,23,B
957,0,2,03/20/2016,O,23,B
958,0,2,03/21/2016,I,0,B
959,0,2,03/21/2016,O,0,B
960,0,2,03/21/2016,I,1,B
961,0,2,03/21/2016,O,1,B
962,0,2,03/21/2016,I,2,B
963,0,2,03/21/2016,O,2,B
964,0,2,03/21/2016,I,3,B
965,0,2,03/21/2016,O,3,B
966,0,2,03/21/2016,I,4,B
967,0,2,03/21/2016,O,4,B
968,1,2,03/21/2016,I,5,B
969,1,2,03/21/2016,O,5,B
970,7,2,03/21/2016,I,6,B
971,5,2,03/21/2016,O,6,B
972,15,2,03/21/2016,I,7,B
973,7,2,03/21/2016,O,7,B
974,19,2,03/21/2016,I,8,B
975,11,2,03/21/2016,O,8,B
976,7,2,03/21/2016,I,9,B
977,3,2,03/21/2016,O,9,B
978,7,2,03/21/2016,I,10,B
979,6,2,03/21/2016,O,10,B
980,5,2,03/21/2016,I,11,B
981,6,2,03/21/2016,O,11,B
982,9,2,03/21/2016,I,12,B
983,3,2,03/21/2016,O,12,B
984,8,2,03/21/2016,I,13,B
985,7,2,03/21/2016,O,13,B
986,11,2,03/21/2016,I,14,B
987,4,2,03/21/2016,O,14,B
988,11,2,03/21/2016,I,15,B
989,3,2,03/21/2016,O,15,B
990,12,2,03/21/2016,I,16,B
991,17,2,03/21/2016,O,16,B
992,20,2,03/21/2016,I,17,B
993,13,2,03/21/2016,O,17,B
994,21,2,03/21/2016,I,18,B
995,15,2,03/21/2016,O,18,B
996,5,2,03/21/2016,I,19,B
997,14,2,03/21/2016,O,19,B
998,2,2,03/21/2016,I,20,B
999,1,2,03/21/2016,O,20,B
1000,1,2,03/21/2016,I,21,B
1001,4,2,03/21/2016,O,21,B
1002,1,2,03/21/2016,I,22,B
1003,1,2,03/21/2016,O,22,B
1004,0,2,03/21/2016,I,23,B
1005,0,2,03/21/2016,O,23,B
1006,0,2,03/22/2016,I,0,B
1007,0,2,03/22/2016,O,0,B
1008,0,2,03/22/2016,I,1,B
1009,0,2,03/22/2016,O,1,B
1010,0,2,03/22/2016,I,2,B
1011,0,2,03/22/2016,O,2,B
1012,0,2,03/22/2016,I,3,B
1013,0,2,03/22/2016,O,3,B
1014,0,2,03/22/2016,I,4,B
1015,0,2,03/22/2016,O,4,B
1016,1,2,03/22/2016,I,5,B
1017,3,2,03/22/2016,O,5,B
1018,7,2,03/22/2016,I,6,B
1019,5,2,03/22/2016,O,6,B
1020,19,2,03/22/2016,I,7,B
1021,7,2,03/22/2016,O,7,B
1022,18,2,03/22/2016,I,8,B
1023,6,2,03/22/2016,O,8,B
1024,10,2,03/22/2016,I,9,B
1025,7,2,03/22/2016,O,9,B
1026,5,2,03/22/2016,I,10,B
1027,1,2,03/22/2016,O,10,B
1028,9,2,03/22/2016,I,11,B
1029,8,2,03/22/2016,O,11,B
1030,12,2,03/22/2016,I,12,B
1031,17,2,03/22/2016,O,12,B
1032,17,2,03/22/2016,I,13,B
1033,19,2,03/22/2016,O,13,B
1034,22,2,03/22/2016,I,14,B
1035,13,2,03/22/2016,O,14,B
1036,18,2,03/22/2016,I,15,B
1037,15,2,03/22/2016,O,15,B
1038,24,2,03/22/2016,I,16,B
1039,17,2,03/22/2016,O,16,B
1040,56,2,03/22/2016,I,17,B
1041,41,2,03/22/2016,O,17,B
1042,46,2,03/22/2016,I,18,B
1043,48,2,03/22/2016,O,18,B
1044,21,2,03/22/2016,I,19,B
1045,16,2,03/22/2016,O,19,B
1046,3,2,03/22/2016,I,20,B
1047,5,2,03/22/2016,O,20,B
1048,0,2,03/22/2016,I,21,B
1049,2,2,03/22/2016,O,21,B
1050,3,2,03/22/2016,I,22,B
1051,1,2,03/22/2016,O,22,B
1052,0,2,03/22/2016,I,23,B
1053,0,2,03/22/2016,O,23,B
1054,0,2,03/23/2016,I,0,B
1055,0,2,03/23/2016,O,0,B
1056,0,2,03/23/2016,I,1,B
1057,0,2,03/23/2016,O,1,B
1058,0,2,03/23/2016,I,2,B
1059,0,2,03/23/2016,O,2,B
1060,0,2,03/23/2016,I,3,B
1061,0,2,03/23/2016,O,3,B
1062,0,2,03/23/2016,I,4,B
1063,1,2,03/23/2016,O,4,B
1064,4,2,03/23/2016,I,5,B
1065,1,2,03/23/2016,O,5,B
1066,12,2,03/23/2016,I,6,B
1067,7,2,03/23/2016,O,6,B
1068,28,2,03/23/2016,I,7,B
1069,16,2,03/23/2016,O,7,B
1070,28,2,03/23/2016,I,8,B
1071,22,2,03/23/2016,O,8,B
1072,20,2,03/23/2016,I,9,B
1073,8,2,03/23/2016,O,9,B
1074,15,2,03/23/2016,I,10,B
1075,15,2,03/23/2016,O,10,B
1076,26,2,03/23/2016,I,11,B
1077,26,2,03/23/2016,O,11,B
1078,29,2,03/23/2016,I,12,B
1079,31,2,03/23/2016,O,12,B
1080,37,2,03/23/2016,I,13,B
1081,29,2,03/23/2016,O,13,B
1082,36,2,03/23/2016,I,14,B
1083,37,2,03/23/2016,O,14,B
1084,40,2,03/23/2016,I,15,B
1085,38,2,03/23/2016,O,15,B
1086,66,2,03/23/2016,I,16,B
1087,61,2,03/23/2016,O,16,B
1088,103,2,03/23/2016,I,17,B
1089,75,2,03/23/2016,O,17,B
1090,83,2,03/23/2016,I,18,B
1091,99,2,03/23/2016,O,18,B
1092,45,2,03/23/2016,I,19,B
1093,47,2,03/23/2016,O,19,B
1094,12,2,03/23/2016,I,20,B
1095,5,2,03/23/2016,O,20,B
1096,6,2,03/23/2016,I,21,B
1097,6,2,03/23/2016,O,21,B
1098,2,2,03/23/2016,I,22,B
1099,3,2,03/23/2016,O,22,B
1100,1,2,03/23/2016,I,23,B
1101,0,2,03/23/2016,O,23,B
1102,0,2,03/24/2016,I,0,B
1103,0,2,03/24/2016,O,0,B
1104,0,2,03/24/2016,I,1,B
1105,0,2,03/24/2016,O,1,B
1106,1,2,03/24/2016,I,2,B
1107,0,2,03/24/2016,O,2,B
1108,0,2,03/24/2016,I,3,B
1109,0,2,03/24/2016,O,3,B
1110,0,2,03/24/2016,I,4,B
1111,0,2,03/24/2016,O,4,B
1112,4,2,03/24/2016,I,5,B
1113,0,2,03/24/2016,O,5,B
1114,18,2,03/24/2016,I,6,B
1115,10,2,03/24/2016,O,6,B
1116,27,2,03/24/2016,I,7,B
1117,17,2,03/24/2016,O,7,B
1118,32,2,03/24/2016,I,8,B
1119,18,2,03/24/2016,O,8,B
1120,15,2,03/24/2016,I,9,B
1121,14,2,03/24/2016,O,9,B
1122,16,2,03/24/2016,I,10,B
1123,17,2,03/24/2016,O,10,B
1124,30,2,03/24/2016,I,11,B
1125,25,2,03/24/2016,O,11,B
1126,60,2,03/24/2016,I,12,B
1127,46,2,03/24/2016,O,12,B
1128,32,2,03/24/2016,I,13,B
1129,28,2,03/24/2016,O,13,B
1130,41,2,03/24/2016,I,14,B
1131,43,2,03/24/2016,O,14,B
1132,47,2,03/24/2016,I,15,B
1133,27,2,03/24/2016,O,15,B
1134,63,2,03/24/2016,I,16,B
1135,46,2,03/24/2016,O,16,B
1136,86,2,03/24/2016,I,17,B
1137,72,2,03/24/2016,O,17,B
1138,69,2,03/24/2016,I,18,B
1139,87,2,03/24/2016,O,18,B
1140,29,2,03/24/2016,I,19,B
1141,31,2,03/24/2016,O,19,B
1142,15,2,03/24/2016,I,20,B
1143,11,2,03/24/2016,O,20,B
1144,5,2,03/24/2016,I,21,B
1145,1,2,03/24/2016,O,21,B
1146,1,2,03/24/2016,I,22,B
1147,6,2,03/24/2016,O,22,B
1148,0,2,03/24/2016,I,23,B
1149,0,2,03/24/2016,O,23,B
1150,1,2,03/25/2016,I,0,B
1151,0,2,03/25/2016,O,0,B
1152,0,2,03/25/2016,I,1,B
1153,0,2,03/25/2016,O,1,B
1154,0,2,03/25/2016,I,2,B
1155,0,2,03/25/2016,O,2,B
1156,0,2,03/25/2016,I,3,B
1157,0,2,03/25/2016,O,3,B
1158,1,2,03/25/2016,I,4,B
1159,0,2,03/25/2016,O,4,B
1160,1,2,03/25/2016,I,5,B
1161,1,2,03/25/2016,O,5,B
1162,12,2,03/25/2016,I,6,B
1163,5,2,03/25/2016,O,6,B
1164,9,2,03/25/2016,I,7,B
1165,14,2,03/25/2016,O,7,B
1166,22,2,03/25/2016,I,8,B
1167,19,2,03/25/2016,O,8,B
1168,16,2,03/25/2016,I,9,B
1169,11,2,03/25/2016,O,9,B
1170,10,2,03/25/2016,I,10,B
1171,6,2,03/25/2016,O,10,B
1172,22,2,03/25/2016,I,11,B
1173,14,2,03/25/2016,O,11,B
1174,15,2,03/25/2016,I,12,B
1175,13,2,03/25/2016,O,12,B
1176,25,2,03/25/2016,I,13,B
1177,12,2,03/25/2016,O,13,B
1178,25,2,03/25/2016,I,14,B
1179,27,2,03/25/2016,O,14,B
1180,28,2,03/25/2016,I,15,B
1181,34,2,03/25/2016,O,15,B
1182,36,2,03/25/2016,I,16,B
1183,37,2,03/25/2016,O,16,B
1184,44,2,03/25/2016,I,17,B
1185,40,2,03/25/2016,O,17,B
1186,34,2,03/25/2016,I,18,B
1187,26,2,03/25/2016,O,18,B
1188,6,2,03/25/2016,I,19,B
1189,16,2,03/25/2016,O,19,B
1190,2,2,03/25/2016,I,20,B
1191,6,2,03/25/2016,O,20,B
1192,0,2,03/25/2016,I,21,B
1193,2,2,03/25/2016,O,21,B
1194,0,2,03/25/2016,I,22,B
1195,1,2,03/25/2016,O,22,B
1196,0,2,03/25/2016,I,23,B
1197,0,2,03/25/2016,O,23,B
1198,0,2,03/26/2016,I,0,B
1199,0,2,03/26/2016,O,0,B
1200,0,2,03/26/2016,I,1,B
1201,0,2,03/26/2016,O,1,B
1202,1,2,03/26/2016,I,2,B
1203,0,2,03/26/2016,O,2,B
1204,0,2,03/26/2016,I,3,B
1205,0,2,03/26/2016,O,3,B
1206,0,2,03/26/2016,I,4,B
1207,0,2,03/26/2016,O,4,B
1208,0,2,03/26/2016,I,5,B
1209,0,2,03/26/2016,O,5,B
1210,2,2,03/26/2016,I,6,B
1211,2,2,03/26/2016,O,6,B
1212,4,2,03/26/2016,I,7,B
1213,11,2,03/26/2016,O,7,B
1214,18,2,03/26/2016,I,8,B
1215,17,2,03/26/2016,O,8,B
1216,18,2,03/26/2016,I,9,B
1217,27,2,03/26/2016,O,9,B
1218,53,2,03/26/2016,I,10,B
1219,47,2,03/26/2016,O,10,B
1220,39,2,03/26/2016,I,11,B
1221,46,2,03/26/2016,O,11,B
1222,53,2,03/26/2016,I,12,B
1223,59,2,03/26/2016,O,12,B
1224,90,2,03/26/2016,I,13,B
1225,69,2,03/26/2016,O,13,B
1226,82,2,03/26/2016,I,14,B
1227,64,2,03/26/2016,O,14,B
1228,100,2,03/26/2016,I,15,B
1229,77,2,03/26/2016,O,15,B
1230,91,2,03/26/2016,I,16,B
1231,68,2,03/26/2016,O,16,B
1232,56,2,03/26/2016,I,17,B
1233,57,2,03/26/2016,O,17,B
1234,25,2,03/26/2016,I,18,B
1235,27,2,03/26/2016,O,18,B
1236,6,2,03/26/2016,I,19,B
1237,11,2,03/26/2016,O,19,B
1238,2,2,03/26/2016,I,20,B
1239,3,2,03/26/2016,O,20,B
1240,0,2,03/26/2016,I,21,B
1241,0,2,03/26/2016,O,21,B
1242,0,2,03/26/2016,I,22,B
1243,1,2,03/26/2016,O,22,B
1244,0,2,03/26/2016,I,23,B
1245,0,2,03/26/2016,O,23,B
1246,0,2,03/27/2016,I,0,B
1247,0,2,03/27/2016,O,0,B
1248,0,2,03/27/2016,I,1,B
1249,0,2,03/27/2016,O,1,B
1250,0,2,03/27/2016,I,3,B
1251,0,2,03/27/2016,O,3,B
1252,0,2,03/27/2016,I,4,B
1253,0,2,03/27/2016,O,4,B
1254,1,2,03/27/2016,I,5,B
1255,0,2,03/27/2016,O,5,B
1256,0,2,03/27/2016,I,6,B
1257,0,2,03/27/2016,O,6,B
1258,3,2,03/27/2016,I,7,B
1259,4,2,03/27/2016,O,7,B
1260,16,2,03/27/2016,I,8,B
1261,12,2,03/27/2016,O,8,B
1262,18,2,03/27/2016,I,9,B
1263,24,2,03/27/2016,O,9,B
1264,27,2,03/27/2016,I,10,B
1265,37,2,03/27/2016,O,10,B
1266,41,2,03/27/2016,I,11,B
1267,29,2,03/27/2016,O,11,B
1268,51,2,03/27/2016,I,12,B
1269,41,2,03/27/2016,O,12,B
1270,41,2,03/27/2016,I,13,B
1271,35,2,03/27/2016,O,13,B
1272,44,2,03/27/2016,I,14,B
1273,44,2,03/27/2016,O,14,B
1274,32,2,03/27/2016,I,15,B
1275,50,2,03/27/2016,O,15,B
1276,30,2,03/27/2016,I,16,B
1277,33,2,03/27/2016,O,16,B
1278,18,2,03/27/2016,I,17,B
1279,20,2,03/27/2016,O,17,B
1280,10,2,03/27/2016,I,18,B
1281,11,2,03/27/2016,O,18,B
1282,1,2,03/27/2016,I,19,B
1283,2,2,03/27/2016,O,19,B
1284,0,2,03/27/2016,I,20,B
1285,0,2,03/27/2016,O,20,B
1286,1,2,03/27/2016,I,21,B
1287,0,2,03/27/2016,O,21,B
1288,0,2,03/27/2016,I,22,B
1289,0,2,03/27/2016,O,22,B
1290,0,2,03/27/2016,I,23,B
1291,0,2,03/27/2016,O,23,B
1292,0,2,03/28/2016,I,0,B
1293,0,2,03/28/2016,O,0,B
1294,0,2,03/28/2016,I,1,B
1295,0,2,03/28/2016,O,1,B
1296,0,2,03/28/2016,I,2,B
1297,0,2,03/28/2016,O,2,B
1298,0,2,03/28/2016,I,3,B
1299,0,2,03/28/2016,O,3,B
1300,0,2,03/28/2016,I,4,B
1301,0,2,03/28/2016,O,4,B
1302,0,2,03/28/2016,I,5,B
1303,0,2,03/28/2016,O,5,B
1304,1,2,03/28/2016,I,6,B
1305,2,2,03/28/2016,O,6,B
1306,6,2,03/28/2016,I,7,B
1307,2,2,03/28/2016,O,7,B
1308,10,2,03/28/2016,I,8,B
1309,7,2,03/28/2016,O,8,B
1310,5,2,03/28/2016,I,9,B
1311,0,2,03/28/2016,O,9,B
1312,4,2,03/28/2016,I,10,B
1313,3,2,03/28/2016,O,10,B
1314,4,2,03/28/2016,I,11,B
1315,4,2,03/28/2016,O,11,B
1316,15,2,03/28/2016,I,12,B
1317,13,2,03/28/2016,O,12,B
1318,17,2,03/28/2016,I,13,B
1319,12,2,03/28/2016,O,13,B
1320,24,2,03/28/2016,I,14,B
1321,15,2,03/28/2016,O,14,B
1322,25,2,03/28/2016,I,15,B
1323,23,2,03/28/2016,O,15,B
1324,28,2,03/28/2016,I,16,B
1325,18,2,03/28/2016,O,16,B
1326,34,2,03/28/2016,I,17,B
1327,23,2,03/28/2016,O,17,B
1328,26,2,03/28/2016,I,18,B
1329,29,2,03/28/2016,O,18,B
1330,12,2,03/28/2016,I,19,B
1331,12,2,03/28/2016,O,19,B
1332,1,2,03/28/2016,I,20,B
1333,2,2,03/28/2016,O,20,B
1334,1,2,03/28/2016,I,21,B
1335,2,2,03/28/2016,O,21,B
1336,1,2,03/28/2016,I,22,B
1337,1,2,03/28/2016,O,22,B
1338,0,2,03/28/2016,I,23,B
1339,1,2,03/28/2016,O,23,B
1340,0,2,03/29/2016,I,0,B
1341,0,2,03/29/2016,O,0,B
1342,0,2,03/29/2016,I,1,B
1343,1,2,03/29/2016,O,1,B
1344,0,2,03/29/2016,I,2,B
1345,0,2,03/29/2016,O,2,B
1346,0,2,03/29/2016,I,3,B
1347,0,2,03/29/2016,O,3,B
1348,0,2,03/29/2016,I,4,B
1349,0,2,03/29/2016,O,4,B
1350,2,2,03/29/2016,I,5,B
1351,1,2,03/29/2016,O,5,B
1352,17,2,03/29/2016,I,6,B
1353,7,2,03/29/2016,O,6,B
1354,30,2,03/29/2016,I,7,B
1355,20,2,03/29/2016,O,7,B
1356,31,2,03/29/2016,I,8,B
1357,15,2,03/29/2016,O,8,B
1358,9,2,03/29/2016,I,9,B
1359,9,2,03/29/2016,O,9,B
1360,7,2,03/29/2016,I,10,B
1361,5,2,03/29/2016,O,10,B
1362,7,2,03/29/2016,I,11,B
1363,5,2,03/29/2016,O,11,B
1364,5,2,03/29/2016,I,12,B
1365,9,2,03/29/2016,O,12,B
1366,14,2,03/29/2016,I,13,B
1367,7,2,03/29/2016,O,13,B
1368,12,2,03/29/2016,I,14,B
1369,10,2,03/29/2016,O,14,B
1370,14,2,03/29/2016,I,15,B
1371,13,2,03/29/2016,O,15,B
1372,25,2,03/29/2016,I,16,B
1373,23,2,03/29/2016,O,16,B
1374,54,2,03/29/2016,I,17,B
1375,34,2,03/29/2016,O,17,B
1376,42,2,03/29/2016,I,18,B
1377,46,2,03/29/2016,O,18,B
1378,16,2,03/29/2016,I,19,B
1379,18,2,03/29/2016,O,19,B
1380,3,2,03/29/2016,I,20,B
1381,4,2,03/29/2016,O,20,B
1382,0,2,03/29/2016,I,21,B
1383,1,2,03/29/2016,O,21,B
1384,1,2,03/29/2016,I,22,B
1385,1,2,03/29/2016,O,22,B
1386,0,2,03/29/2016,I,23,B
1387,2,2,03/29/2016,O,23,B
1388,0,2,03/30/2016,I,0,B
1389,0,2,03/30/2016,O,0,B
1390,0,2,03/30/2016,I,1,B
1391,0,2,03/30/2016,O,1,B
1392,0,2,03/30/2016,I,2,B
1393,0,2,03/30/2016,O,2,B
1394,0,2,03/30/2016,I,3,B
1395,0,2,03/30/2016,O,3,B
1396,0,2,03/30/2016,I,4,B
1397,0,2,03/30/2016,O,4,B
1398,1,2,03/30/2016,I,5,B
1399,2,2,03/30/2016,O,5,B
1400,13,2,03/30/2016,I,6,B
1401,9,2,03/30/2016,O,6,B
1402,22,2,03/30/2016,I,7,B
1403,27,2,03/30/2016,O,7,B
1404,24,2,03/30/2016,I,8,B
1405,31,2,03/30/2016,O,8,B
1406,8,2,03/30/2016,I,9,B
1407,9,2,03/30/2016,O,9,B
1408,13,2,03/30/2016,I,10,B
1409,7,2,03/30/2016,O,10,B
1410,12,2,03/30/2016,I,11,B
1411,13,2,03/30/2016,O,11,B
1412,22,2,03/30/2016,I,12,B
1413,15,2,03/30/2016,O,12,B
1414,27,2,03/30/2016,I,13,B
1415,21,2,03/30/2016,O,13,B
1416,26,2,03/30/2016,I,14,B
1417,22,2,03/30/2016,O,14,B
1418,35,2,03/30/2016,I,15,B
1419,27,2,03/30/2016,O,15,B
1420,45,2,03/30/2016,I,16,B
1421,34,2,03/30/2016,O,16,B
1422,78,2,03/30/2016,I,17,B
1423,70,2,03/30/2016,O,17,B
1424,71,2,03/30/2016,I,18,B
1425,60,2,03/30/2016,O,18,B
1426,28,2,03/30/2016,I,19,B
1427,27,2,03/30/2016,O,19,B
1428,4,2,03/30/2016,I,20,B
1429,4,2,03/30/2016,O,20,B
1430,2,2,03/30/2016,I,21,B
1431,2,2,03/30/2016,O,21,B
1432,4,2,03/30/2016,I,22,B
1433,6,2,03/30/2016,O,22,B
1434,0,2,03/30/2016,I,23,B
1435,1,2,03/30/2016,O,23,B
1436,0,2,03/31/2016,I,0,B
1437,0,2,03/31/2016,O,0,B
1438,0,2,03/31/2016,I,1,B
1439,0,2,03/31/2016,O,1,B
1440,0,2,03/31/2016,I,2,B
1441,0,2,03/31/2016,O,2,B
1442,0,2,03/31/2016,I,3,B
